Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s),ID
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 希望 了解 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 希望 了解 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 知道 电池 还 剩余 什么 程度","1","3","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 知道 电池 还 剩下 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 知道 电池 还 余留 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 知道 电源 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 知道 电源 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 知道 电源 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 了解 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 了解 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 了解 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 了解 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 了解 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 要 了解 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 知道 电池 还 剩余 什么 程度","1","3","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 知道 电池 还 剩下 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 知道 电池 还 余留 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 知道 电源 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 知道 电源 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 知道 电源 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 了解 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 了解 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 了解 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 了解 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 了解 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 想 了解 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 知道 电池 还 剩余 什么 程度","1","3","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 知道 电池 还 剩下 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 知道 电池 还 余留 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 知道 电源 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 知道 电源 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 知道 电源 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 了解 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 了解 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 了解 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 了解 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 了解 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 需要 了解 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 知道 电池 还 剩余 什么 程度","1","3","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 知道 电池 还 剩下 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 知道 电池 还 余留 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 知道 电源 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 知道 电源 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 知道 电源 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 了解 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 了解 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 了解 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 了解 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 了解 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","本人 计划 了解 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 知道 电池 还 剩余 什么 程度","1","3","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 知道 电池 还 剩下 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 知道 电池 还 余留 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 知道 电源 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 知道 电源 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 知道 电源 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 了解 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 了解 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 了解 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 了解 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 了解 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 要 了解 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 希望 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 要 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 想 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 需要 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","俺 计划 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 知道 电池 还 剩余 什么 程度","1","3","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 知道 电池 还 剩下 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 知道 电池 还 余留 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 知道 电源 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 知道 电源 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 知道 电源 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 了解 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 了解 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 了解 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 了解 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 了解 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 要 了解 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 希望 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 要 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 想 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 需要 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 知道 电池 还 剩余 什么 程度","1","4","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 知道 电池 还 剩下 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 知道 电池 还 余留 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 知道 电源 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 知道 电源 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 知道 电源 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 了解 电池 还 剩余 什么 程度","1","5","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 了解 电池 还 剩下 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 了解 电池 还 余留 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 了解 电源 还 剩余 什么 程度","1","6","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 了解 电源 还 剩下 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Battery Check","","咱 计划 了解 电源 还 余留 什么 程度","1","7","","MNW-F8D"
"Settings","1.0","Unknown","Unknown",True,"Settings","Turn Wi-Fi On","","打开 WIFI","0","1","","L2P-LG7"
"Settings","1.0","Unknown","Unknown",True,"Settings","Turn Wi-Fi On","","开启 WIFI","0","2","","L2P-LG7"
"Settings","1.0","Unknown","Unknown",True,"Settings","Turn Wi-Fi On","","启动 WIFI","0","2","","L2P-LG7"
"Settings","1.0","Unknown","Unknown",True,"Settings","Turn Wi-Fi On","","开 WIFI","0","1","","L2P-LG7"
